attendance,away_3p_attempts,away_3p_made,away_3p_pct,away_assists,away_blocks,away_fg_attempts,away_fg_made,away_fg_pct,away_fouls,away_ft_attempts,away_ft_made,away_ft_pct,away_q1,away_q2,away_q3,away_q4,away_rebounds,away_rest_days,away_score,away_steals,away_team,away_travel_distance,away_turnovers,date,defensive_rating,game_id,home_3p_attempts,home_3p_made,home_3p_pct,home_assists,home_blocks,home_fg_attempts,home_fg_made,home_fg_pct,home_fouls,home_ft_attempts,home_ft_made,home_ft_pct,home_q1,home_q2,home_q3,home_q4,home_rebounds,home_rest_days,home_score,home_steals,home_team,home_travel_distance,home_turnovers,home_win,league,offensive_rating,overtime,pace,pace_estimate,point_diff,processed_at,referees,season,total_points,true_shooting_pct,venue
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PF,,13,2026-01-28,,game_553843822352150264,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,KK Crvena zvezda,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.013824,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_-2705992133333510878,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Derthona Tortona,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.966658,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG/F,,13,2026-01-28,,game_6553468993612841345,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Olimpia Milano,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.095857,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF,,13,2026-01-28,,game_5482868485521878892,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Real Madrid,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.069497,Unknown,2024-25,4043,,Unknown
5000,42,14,0.333,20,4,88,44,0.5,20,20,17,0.85,0,0,0,0,35,,88,7,Hamburg,,13,2026-01-28,,game_-2320979666623229778,48,16,0.333,20,4,96,48,0.5,20,22,19,0.864,0,0,0,0,35,,97,7,Neptunas,,13,1,Unknown,,0,,2.0555555555555554,9,2026-01-28T15:28:30.765141,Unknown,2024-25,185,,Unknown
5000,54,18,0.333,20,4,112,56,0.5,20,25,22,0.88,0,0,0,0,35,,113,7,Aris,,13,2026-01-28,,game_-8800393185495004502,51,17,0.333,20,4,106,53,0.5,20,24,21,0.875,0,0,0,0,35,,107,7,Slask,,13,0,Unknown,,0,,2.4444444444444446,-6,2026-01-28T15:28:30.752363,Unknown,2024-25,220,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,F,,13,2026-01-28,,game_-937964342600753422,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,CB Gran Canaria,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.820562,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG,,13,2026-01-28,,game_6364214948665742204,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Slask Wroclaw,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.162906,Unknown,2024-25,4045,,Unknown
5000,36,12,0.333,20,4,72,36,0.5,20,17,14,0.824,0,0,0,0,35,,72,7,Panionios,,13,2026-01-28,,game_-4163288971320062910,48,16,0.333,20,4,96,48,0.5,20,22,19,0.864,0,0,0,0,35,,97,7,London L.,,13,1,Unknown,,0,,1.8777777777777778,25,2026-01-28T15:28:30.762072,Unknown,2024-25,169,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,SG,,13,2026-01-28,,game_-439245445069236600,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Badalona,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.822977,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,F,,13,2026-01-28,,game_6289659145863857892,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Promitheas,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.908296,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG,,13,2026-01-28,,game_-8841792581275740643,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Derthona Tortona,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.827461,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG,,13,2026-01-28,,game_-5476366125779959746,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,BC Lietkabelis,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.952438,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,F,,13,2026-01-28,,game_4691328398820998013,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,BC Lietkabelis,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.982632,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,SG,,13,2026-01-28,,game_4870583366381442444,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Maccabi Tel Aviv BC,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.859030,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,C,,13,2026-01-28,,game_-5810054335207414143,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Cluj-Napoca,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.909017,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF,,13,2026-01-28,,game_3175599132755409165,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,BC Zalgiris,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.940887,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG,,13,2026-01-28,,game_-7177394028261006445,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Pallacanestro Trieste,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:30.791796,Unknown,2024-25,4045,,Unknown
5000,30,10,0.333,20,4,62,31,0.5,20,15,12,0.8,0,0,0,0,35,,62,7,Slask,,13,2026-01-28,,game_5114661687481344042,36,12,0.333,20,4,74,37,0.5,20,17,14,0.824,0,0,0,0,35,,74,7,Manresa,,13,1,Unknown,,0,,1.511111111111111,12,2026-01-28T15:28:30.768147,Unknown,2024-25,136,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF/C,,13,2026-01-28,,game_3509813091229764577,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Pallacanestro Brescia,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.816438,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PG,,13,2026-01-28,,game_-8961205990696843109,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,FC Bayern Munich,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.162630,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PF/C,,13,2026-01-28,,game_-7075898125865257416,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Brindisi,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.007749,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG/F,,13,2026-01-28,,game_4807544276014973852,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,KK Cedevita Junior,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.893483,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,C,,13,2026-01-28,,game_-323915518137431927,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,ratiopharm Ulm,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.160900,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,SG/F,,13,2026-01-28,,game_9035215586059648538,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,AS Monaco Basket,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.858574,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,F/PF,,13,2026-01-28,,game_5405416613071172722,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Olympiacos Piraeus,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.047798,Unknown,2024-25,4047,,Unknown
5000,15,5,0.333,20,4,30,15,0.5,20,9,6,0.667,0,0,0,0,35,,30,7,Los Angeles Lakers,,13,2026-01-28,,game_-7918160848422743878,3,1,0.333,20,4,8,4,0.5,20,4,1,0.25,0,0,0,0,35,,8,7,"Sat, Jan 25, 2020",,13,0,Unknown,,0,,0.4222222222222222,-22,2026-01-28T15:28:30.702985,Unknown,2024-25,38,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_3747314864790600910,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Anadolu Efes Istanbul,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.975236,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG,,13,2026-01-28,,game_-5286659520179012091,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Badalona,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.823084,Unknown,2024-25,4049,,Unknown
5000,3,1,0.333,20,4,8,4,0.5,20,4,1,0.25,0,0,0,0,35,,8,7,18,,13,2026-01-28,,game_3973779902700780771,15,5,0.333,20,4,34,17,0.5,20,9,6,0.667,0,0,0,0,35,,34,7,SG,,13,1,Unknown,,0,,0.4666666666666667,26,2026-01-28T15:28:30.665739,Unknown,2024-25,42,,Unknown
5000,48,16,0.333,20,4,98,49,0.5,20,22,19,0.864,0,0,0,0,35,,99,7,Fenerba.,,13,2026-01-28,,game_-356303711229369233,42,14,0.333,20,4,86,43,0.5,20,20,17,0.85,0,0,0,0,35,,87,7,Partizan,,13,0,Unknown,,0,,2.066666666666667,-12,2026-01-28T15:28:30.732856,Unknown,2024-25,186,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,C,,13,2026-01-28,,game_8168880173751551278,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,KK Partizan,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.102962,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_-1869796795922237674,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Besiktas JK,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.138047,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,C,,13,2026-01-28,,game_-355998801243680681,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Olympiacos Piraeus,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.876039,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,PG,,13,2026-01-28,,game_5282746258993580883,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Anadolu Efes Istanbul,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.008789,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG/SG,,13,2026-01-28,,game_-9141250876722948150,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Varese,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:30.797610,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,F,,13,2026-01-28,,game_-452482536313532617,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,JL Bourg-en-Bresse,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.009703,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PF/C,,13,2026-01-28,,game_-8844867797225909781,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Derthona Tortona,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.174922,Unknown,2024-25,4043,,Unknown
5000,0,0,0,20,4,2,1,0.5,20,3,0,0.0,0,0,0,0,35,,2,7,18,,13,2026-01-28,,game_-2416753279688129966,15,5,0.333,20,4,32,16,0.5,20,9,6,0.667,0,0,0,0,35,,32,7,PG,,13,1,Unknown,,0,,0.37777777777777777,30,2026-01-28T15:28:30.651362,Unknown,2024-25,34,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_6263036285962171179,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Pallacanestro Brescia,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:30.845107,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_-7474966597499166146,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Panathinaikos Athlitikos Omilos,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.102617,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,C,,13,2026-01-28,,game_751777837574895564,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Bursaspor,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.029838,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,C,,13,2026-01-28,,game_7237949170085987688,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,Paris Basketball,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.097619,Unknown,2024-25,4045,,Unknown
5000,0,0,0,20,4,0,0,0,20,3,0,0.0,0,0,0,0,35,,0,7,Boston Celtics,,13,2026-01-28,,game_-154709437589447346,3,1,0.333,20,4,8,4,0.5,20,4,1,0.25,0,0,0,0,35,,8,7,"Thu, Jan 16, 2020",,13,1,Unknown,,0,,0.08888888888888889,8,2026-01-28T15:28:30.694860,Unknown,2024-25,8,,Unknown
5000,3,1,0.333,20,4,10,5,0.5,20,5,2,0.4,0,0,0,0,35,,11,7,31,,13,2026-01-28,,game_6004405268223882383,15,5,0.333,20,4,34,17,0.5,20,9,6,0.667,0,0,0,0,35,,34,7,Unknown,,13,1,Unknown,,0,,0.5,23,2026-01-28T15:28:30.648830,Unknown,2024-25,45,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF,,13,2026-01-28,,game_-1909912682312212872,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Tenerife,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.221652,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG,,13,2026-01-28,,game_-8375413047426077181,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,London Lions,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.041227,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_6729431419686578785,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Derthona Tortona,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.991969,Unknown,2024-25,4043,,Unknown
5000,39,13,0.333,20,4,80,40,0.5,20,19,16,0.842,0,0,0,0,35,,80,7,Real Mad.,,13,2026-01-28,,game_8132641391742320901,33,11,0.333,20,4,68,34,0.5,20,16,13,0.812,0,0,0,0,35,,69,7,ASVEL,,13,0,Unknown,,0,,1.6555555555555554,-11,2026-01-28T15:28:30.719895,Unknown,2024-25,149,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F/PF,,13,2026-01-28,,game_3365125972274560751,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Fenerbahçe SK,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.841227,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_1994232404378843837,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,FC Bayern Munich,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.033925,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,SG,,13,2026-01-28,,game_6072033707540478836,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,BC Lietkabelis,,13,0,Unknown,,0,,44.94444444444444,-1,2026-01-28T15:28:31.054138,Unknown,2024-25,4045,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG,,13,2026-01-28,,game_2764683651146955326,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Trefl Sopot,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.090278,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,PG/SG,,13,2026-01-28,,game_1259952279637719707,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Turk Ankara,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.917547,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,F,,13,2026-01-28,,game_3107820109175781380,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,ALBA Berlin,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:31.172111,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PF/C,,13,2026-01-28,,game_-5901169341728348521,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Valencia Basket,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.073107,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PF,,13,2026-01-28,,game_4412195149608018146,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Basquet Manresa,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.041944,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_3304077529287634932,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Fenerbahçe SK,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.798557,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_-7525014586928825087,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Derthona Tortona,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.032908,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_1517315173084534582,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Besiktas JK,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:30.997355,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_-8163311429008189351,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,ASK Karditsas B.C.,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.224261,Unknown,2024-25,4051,,Unknown
5000,45,15,0.333,20,4,92,46,0.5,20,21,18,0.857,0,0,0,0,35,,93,7,Neptunas,,13,2026-01-28,,game_4094806087989981744,54,18,0.333,20,4,110,55,0.5,20,25,22,0.88,0,0,0,0,35,,110,7,H.Jerusa.,,13,1,Unknown,,0,,2.2555555555555555,17,2026-01-28T15:28:30.762498,Unknown,2024-25,203,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,SG,,13,2026-01-28,,game_-3600897855846962926,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,KK Cedevita Junior,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.110235,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,PG,,13,2026-01-28,,game_5325560183959369472,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2023,7,Turk Ankara,,13,0,Unknown,,0,,44.96666666666667,-1,2026-01-28T15:28:31.140248,Unknown,2024-25,4047,,Unknown
5000,1011,337,0.333,20,4,2022,1011,0.5,20,407,404,0.993,0,0,0,0,35,,2022,7,PG,,13,2026-01-28,,game_3221615268129056284,1008,336,0.333,20,4,2020,1010,0.5,20,407,404,0.993,0,0,0,0,35,,2021,7,Hamburg Towers,,13,0,Unknown,,0,,44.922222222222224,-1,2026-01-28T15:28:30.818022,Unknown,2024-25,4043,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,SG,,13,2026-01-28,,game_-1648188998905819187,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Paris Basketball,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.018964,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG,,13,2026-01-28,,game_-1507815983366278993,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Hapoel Tel Aviv,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.128290,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2026,1013,0.5,20,408,405,0.993,0,0,0,0,35,,2026,7,PG,,13,2026-01-28,,game_8191829117502754611,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,Tenerife,,13,0,Unknown,,0,,45.01111111111111,-1,2026-01-28T15:28:31.219323,Unknown,2024-25,4051,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,F,,13,2026-01-28,,game_473983642268630611,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,Hapoel Jerusalem BC,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.104757,Unknown,2024-25,4049,,Unknown
5000,1011,337,0.333,20,4,2024,1012,0.5,20,408,405,0.993,0,0,0,0,35,,2025,7,SG,,13,2026-01-28,,game_-7485526009325372569,1011,337,0.333,20,4,2024,1012,0.5,20,407,404,0.993,0,0,0,0,35,,2024,7,BC Lietkabelis,,13,0,Unknown,,0,,44.98888888888889,-1,2026-01-28T15:28:31.142383,Unknown,2024-25,4049,,Unknown
